x1	x2	x3	x4	y
0.44238985	0.259247224	0.350940702	0.704860415	0.991549597
0.05108594	0.628895915	0.108957266	0.602311466	0.700028468
0.470458738	0.58163884	0.824592397	0.790676609	1.525538787
0.190774612	0.486935822	0.727210049	0.135686002	1.117709625
0.678936487	0.468217346	0.094819654	0.943942879	1.449293838
0.666490188	0.729655883	0.334268264	0.759908534	1.448018511
0.284071837	0.699799693	0.348466447	0.123532609	1.024353214
0.927027162	0.1189854	0.885370718	0.607837621	1.891752709
0.537853621	0.677319583	0.364423965	0.533710001	1.213437589
0.574670178	0.076739631	0.457742351	0.874722532	1.240095324
0.674088051	0.010499381	0.523212995	0.126373169	1.133976164
0.811528075	0.742374599	0.234937732	0.689688053	1.644517696
0.629510529	0.424789262	0.651566582	0.962518677	1.63558067
0.955406638	0.943246366	0.632582944	0.006521655	2.464890046
0.216984753	0.217929817	0.468889673	0.173127992	0.618157096
0.350785575	0.888517087	0.230030563	0.229242072	1.215953692
0.863036597	0.324024344	0.311107099	0.647820474	1.708675038
0.739456728	0.805761796	0.250721143	0.743252376	1.554579567
0.113484701	0.285468927	0.046269524	0.943041243	0.969128532
0.160396828	0.54103637	0.643631996	0.724350843	1.098306305
0.475201214	0.484649899	0.804629691	0.729394737	1.420409582
0.050279979	0.422258058	0.760405859	0.381207267	1.084021437
0.732328613	0.843370324	0.212870834	0.307558364	1.559204467
0.446824121	0.085012738	0.89303328	0.277760618	1.168604279
0.362805152	0.011742499	0.805021931	0.105468934	0.946102478
0.086732692	0.647044958	0.298232808	0.400484866	0.847537552
0.385421717	0.442675652	0.935244544	0.762959333	1.497804433
0.549246565	0.595169661	0.34514773	0.536838874	1.102262909
0.24733636	0.088904547	0.611698777	0.658832834	0.774390911
0.869010097	0.011317187	0.184914192	0.436901695	1.626281354
0.161764128	0.37844534	0.954547288	0.513388664	1.341958894
0.289787652	0.138730593	0.577231749	0.610243986	0.774300572
0.867625185	0.698566982	0.458191204	0.730921544	1.940475892
0.459428892	0.841544775	0.034816137	0.384997909	1.081919021
0.299572616	0.954127436	0.135367918	0.577805164	1.173029433
0.081902022	0.206989595	0.925030181	0.682753865	1.123209744
0.770132722	0.297515497	0.08915063	0.835245969	1.454874073
0.642504901	0.161661347	0.920411179	0.702644156	1.482018638
0.239763053	0.961572484	0.986975929	0.97132192	1.993511146
0.048413223	0.784382771	0.502040914	0.752347093	1.180518855
0.062606742	0.493563387	0.205081422	0.739908077	0.845048362
0.753310284	0.794123133	0.258235811	0.065781778	1.566670548
0.047626925	0.623838626	0.732600555	0.308789477	1.191893403
0.618482411	0.176075233	0.559019552	0.622805758	1.103755748
0.129078995	0.584218079	0.040511275	0.052295671	0.624546885
0.18661595	0.027195983	0.148043562	0.177771542	0.225467652
0.407796274	0.355549235	0.128724625	0.169127576	0.619862018
0.028030991	0.40360757	0.762380941	0.464714461	1.070869397
0.403104493	0.774814662	0.704923179	0.995407544	1.704085591
0.137830956	0.249747973	0.281990407	0.530355265	0.61977917
0.907579763	0.208205529	0.620760065	0.898663508	1.860526467
0.927377838	0.068093372	0.59668478	0.17026247	1.828037771
0.853112547	0.138048932	0.070952669	0.157231143	1.590708506
0.655463839	0.331427532	0.205093401	0.109999082	1.153070282
0.469255171	0.0013806	0.344974852	0.604549045	0.825225733
0.535012709	0.699149113	0.118728591	0.135358162	1.068396701
0.807780722	0.513132002	0.504007095	0.127078939	1.718912587
0.663535108	0.951332959	0.384323064	0.104266914	1.757230995
0.682004855	0.538666741	0.293364128	0.291082805	1.305160976
0.941400031	0.283323845	0.030700129	0.907763354	1.836332128
0.374530808	0.927696519	0.718759664	0.475920732	1.734760684
0.352303966	0.547357119	0.986562989	0.660730593	1.65068335
0.461865666	0.638134261	0.25736691	0.301997536	1.015688797
0.195725576	0.739242637	0.025172588	0.503616913	0.796159788
0.299782597	0.213386105	0.754731811	0.118122243	1.005650698
0.807318246	0.879098528	0.313631918	0.732710502	1.806574635
0.014350124	0.423991005	0.662302169	0.826807748	1.107823836
0.000546709	0.846548817	0.919673746	0.173425828	1.698222767
0.209206589	0.508670046	0.447651493	0.912917194	1.184391496
0.754122233	0.720253387	0.083280213	0.078804629	1.382805431
0.022514585	0.482197136	0.122188521	0.403550761	0.541622997
0.42663817	0.759478006	0.535778329	0.9531437	1.542075684
0.025346384	0.624095338	0.893022994	0.032755823	1.450996921
0.078891412	0.713048412	0.703483759	0.966314239	1.474156071
0.605379037	0.695185187	0.670641089	0.286398589	1.527888717
0.79667168	0.569165633	0.041380554	0.937942037	1.596180193
0.472400819	0.550243776	0.375513531	0.699748374	1.129534891
0.484899946	0.811753746	0.140887024	0.111185041	1.161247273
0.15800433	0.37152708	0.556210654	0.789518112	1.021130801
0.863028708	0.644220824	0.3367478	0.787800592	1.824787203
0.959562893	0.909004444	0.495481097	0.641633705	2.330718356
0.281549124	0.561015935	0.76570794	0.235919169	1.274552205
0.095569197	0.542287435	0.527200386	0.358175443	0.837315052
0.710696289	0.009485565	0.54741846	0.316381009	1.220978078
0.041308741	0.128364426	0.338287923	0.670915043	0.716045591
0.918180724	0.074151553	0.722652238	0.496343685	1.814822353
0.018519014	0.123635774	0.745569681	0.027555924	0.83809172
0.99885722	0.875462109	0.416307979	0.666546714	2.361034828
0.275905894	0.298309003	0.505045249	0.584966118	0.811749725
0.993807028	0.945749996	0.45133251	0.302687491	2.408307157
0.779206095	0.890935549	0.730058563	0.95681965	2.214416914
0.314682864	0.965320631	0.037470211	0.163461826	1.100516703
0.735673019	0.633272174	0.195102146	0.376693069	1.400440571
0.219827365	0.0798429	0.513894863	0.653149356	0.742504282
0.9751577	0.636521922	0.646517982	0.970975516	2.337613108
0.405374989	0.548991345	0.121750456	0.303410899	0.780160173
0.82883408	0.928978035	0.540192956	0.093117894	2.117771358
0.431338338	0.971699412	0.248900047	0.334521714	1.399608203
0.823511318	0.073036546	0.80898616	0.145575793	1.560767763
0.893610538	0.665971388	0.090619653	0.885144831	1.752500429
0.69359502	0.917428823	0.424702924	0.722237002	1.788137579
0.085653811	0.791406824	0.651714427	0.622179101	1.314514644
0.540167305	0.995700064	0.067202563	0.521780235	1.354394377
0.873163074	0.367746441	0.464982258	0.240955646	1.8065724
0.426800617	0.832618945	0.291295214	0.848671271	1.273367951
0.50406657	0.82266316	0.704824531	0.380179572	1.656579444
0.44314839	0.72047894	0.484056973	0.797791203	1.342924554
0.956766883	0.232196955	0.337692911	0.645555954	1.950581018
0.936368795	0.8602172	0.821048084	0.881860382	2.519434999
0.327256499	0.247345444	0.807977808	0.435705538	1.114924254
0.957979602	0.280995209	0.519210134	0.187985674	2.021600079
0.591047995	0.250783681	0.092561821	0.329032437	0.963598722
0.471497468	0.572775725	0.066972185	0.813641583	1.074311487
0.699985263	0.994414148	0.199771655	0.680528592	1.683049276
0.280330517	0.113080927	0.094372666	0.770348941	0.859605888
0.813379584	0.428422055	0.875586997	0.268416701	1.912294126
0.348131368	0.933169173	0.844903776	0.303105986	1.842802779
0.093344349	0.955594966	0.940727241	0.336350101	1.86326235
0.404595367	0.689155871	0.063383717	0.042087935	0.896534543
0.317222042	0.31165983	0.319953146	0.274020214	0.520299513
0.327488655	0.627164601	0.275381243	0.890493825	1.170452012
0.46793546	0.913040249	0.277511253	0.094012342	1.385382788
0.998231583	0.462977028	0.913382313	0.733597249	2.417572905
0.069605012	0.198050273	0.262365736	0.73698585	0.793792314
0.435945893	0.706357315	0.60330586	0.841665531	1.457863861
0.026448464	0.157004787	0.513099285	0.894935381	0.976193946
0.049480527	0.596557302	0.234991958	0.945670738	1.088305229
0.309252122	0.019928058	0.567930032	0.12939604	0.67488465
0.533266794	0.765654166	0.759564635	0.792289591	1.658226892
0.899949041	0.404507752	0.166073003	0.259314215	1.777035135
0.763995174	0.53803208	0.18389684	0.859167588	1.541798614
0.477851697	0.699570071	0.341621444	0.400072344	1.166900453
0.834181867	0.507027447	0.117868291	0.689680101	1.589803712
0.743741747	0.177231584	0.58759359	0.932372292	1.589664221
0.225676796	0.207000623	0.735799704	0.064208592	0.939040717
0.359797652	0.686706235	0.049591462	0.929993284	1.093502401
0.600704776	0.342242999	0.382522089	0.694387091	1.186148825
0.635706733	0.210278042	0.241701297	0.456241953	1.090654258
0.938973589	0.822633154	0.462110586	0.693079173	2.200792479
0.209571517	0.602230131	0.348323523	0.5018976	0.855921273
0.517131692	0.463411976	0.706594556	0.002599321	1.301464122
0.03168287	0.942496816	0.225990549	0.559480858	1.156495993
0.241060082	0.353035348	0.366637567	0.47512411	0.662670094
0.727885622	0.427469961	0.969886193	0.229989788	1.914300885
0.322067589	0.25380414	0.335270547	0.380130114	0.568950699
0.625918375	0.581093994	0.968415292	0.136221582	1.922929414
0.102495789	0.085051768	0.028795287	0.592552444	0.60550692
0.126022911	0.370963147	0.360259268	0.830122325	0.979647011
0.928914083	0.558479248	0.961993051	0.762618379	2.362127582
0.177650475	0.426358262	0.412609785	0.223039801	0.633837544
0.24099638	0.293575179	0.436898106	0.748145687	0.934487382
0.164781691	0.48568772	0.20266255	0.842314404	0.967898122
0.589698342	0.926793554	0.166471735	0.067617921	1.428822619
0.92460049	0.521047115	0.802483865	0.879697987	2.197618459
0.163617415	0.072137031	0.188639944	0.387742921	0.428121505
0.720722711	0.162533896	0.225022454	0.907416362	1.463431365
0.029202816	0.285764394	0.059231046	0.058759863	0.303543322
0.372736023	0.655894318	0.613684999	0.301565909	1.197338965
0.554226561	0.991091021	0.045980775	0.88661366	1.343829235
0.400673999	0.329780367	0.713920709	0.360563411	1.109897396
0.999604931	0.107271614	0.086696188	0.650579061	2.00811499
0.012979859	0.225565174	0.394561431	0.122327368	0.483729225
0.664338239	0.080795542	0.474318989	0.683060591	1.162728747
0.338514563	0.074312568	0.872292197	0.004784561	1.05170658
0.445033579	0.271231641	0.281489701	0.215961164	0.719437379
0.902746773	0.445402728	0.793400868	0.344344087	2.071081419
0.097503445	0.561683733	0.173359716	0.038122677	0.668563988
0.205887861	0.484082584	0.413403598	0.180149516	0.726593877
0.998062043	0.099517396	0.745143254	0.161089044	2.068344602
0.502205277	0.458478194	0.16980891	0.372272071	0.832269099
0.117555856	0.459894164	0.574072084	0.919540199	1.197371979
0.188699485	0.503190959	0.076678281	0.657757275	0.731948588
0.897290315	0.003732754	0.822344128	0.591481839	1.705489832
0.835532826	0.234954013	0.912593945	0.268308924	1.825126658
0.448859581	0.264631508	0.335054396	0.961521857	1.25166273
0.326942317	0.106925139	0.700776289	0.148929377	0.88259817
0.949832752	0.794467176	0.299827645	0.906379266	2.090218233
0.203454072	0.62390591	0.554024691	0.295637824	1.010958749
0.712852949	0.655560867	0.769824325	0.272198486	1.782650353
0.82351426	0.771487566	0.198454109	0.383795372	1.654794873
0.501648395	0.042190214	0.326241836	0.877287162	1.142702488
0.262898249	0.147344419	0.406160896	0.343880303	0.535121927
0.531850333	0.240677274	0.620260783	0.189496194	1.052408233
0.466840507	0.711680952	0.79245074	0.897193964	1.67910612
0.55962137	0.818634696	0.399065165	0.200880371	1.458499363
0.20613863	0.917842172	0.723351973	0.905667931	1.624258253
0.869392776	0.061739909	0.34575032	0.561296169	1.646583168
0.762366537	0.815014511	0.484954586	0.926060116	1.902507877
0.147807909	0.495763409	0.824428576	0.783696899	1.254997276
0.081403863	0.57271793	0.160048156	0.73636002	0.834649057
0.960611217	0.979938983	0.455867259	0.347299484	2.349434992
0.493637395	0.626777145	0.146271189	0.486951352	0.96213446
0.12336461	0.5485483	0.923713263	0.639633317	1.44563343
0.972708014	0.941123151	0.56942582	0.731362284	2.454768717
0.273269581	0.885057604	0.084577931	0.424190983	1.034590208
0.257892401	0.256457675	0.266141932	0.02933648	0.400904564
0.74606016	0.232051127	0.743319133	0.154856779	1.475153965
0.415216956	0.184400169	0.963263516	0.757993191	1.313294591
0.341873476	0.425370721	0.037391659	0.780829067	0.913611857
0.657037806	0.684456495	0.846248857	0.170040854	1.857168062
0.689968339	0.783295848	0.183613109	0.957036984	1.576916678
0.373009162	0.122383766	0.744029059	0.760783302	0.990976215
0.131806274	0.616823261	0.783215424	0.235747174	1.283693811
0.802230942	0.102156145	0.578810879	0.270516138	1.504934515
0.325240471	0.97378189	0.846965068	0.313812465	1.904322499
0.030549308	0.736215091	0.28491462	0.106888242	0.946906794
0.282448575	0.32686243	0.966048165	0.734288939	1.361590213
0.791071903	0.35392028	0.2926289	0.131923463	1.520433962
0.784500149	0.108762142	0.081084429	0.339688281	1.40875955
0.41634444	0.772346405	0.509637529	0.206085529	1.33930581
0.167494631	0.235636627	0.825031385	0.231630917	1.04749345
0.645399289	0.193057443	0.702851666	0.202847362	1.255082654
0.956746266	0.54649593	0.512055734	0.272186733	2.151946059
0.884042982	0.058713258	0.973084124	0.98520896	1.823873893
0.112602501	0.816708786	0.917637967	0.867177685	1.67976028
0.796537788	0.702550073	0.139446847	0.756779507	1.528978629
0.08756854	0.586236074	0.333315822	0.9952538	1.198323809
0.849616738	0.415297566	0.309972588	0.714115022	1.700196202
0.464024287	0.578058006	0.614053188	0.67231657	1.242593471
0.497379036	0.831889057	0.479854464	0.076041786	1.478460641
0.07348862	0.56811224	0.931643181	0.930137721	1.466321653
0.058941326	0.51525005	0.921923622	0.202580498	1.400418894
0.145241374	0.496275281	0.816633128	0.963217089	1.389586981
0.158914003	0.699508581	0.372873922	0.863267803	1.149349971
0.792657492	0.42168859	0.224254985	0.371533428	1.51552916
0.055593562	0.286713699	0.472654148	0.75842165	0.897028714
0.939145259	0.080715828	0.23138204	0.605963698	1.839815271
0.665820734	0.361097809	0.386717208	0.12576293	1.248780721
0.146319901	0.766580591	0.492348123	0.382750101	1.16541462
0.528592648	0.976094471	0.699504131	0.340618416	1.938286774
0.997850474	0.186666336	0.243714769	0.227544077	2.039049386
0.54199576	0.124533824	0.626756649	0.72837505	1.100186856
0.628762957	0.609991584	0.016739126	0.422038973	1.03431654
0.964102621	0.096538902	0.143469115	0.02507802	1.907446835
0.150095949	0.601310238	0.3176955	0.59985673	0.814872589
0.054126422	0.447555737	0.508648657	0.440088927	0.739226952
0.588989116	0.926892845	0.922666359	0.456109318	2.129013871
0.718566371	0.301649023	0.280470066	0.623032222	1.319507521
0.989169431	0.804395648	0.49436105	0.745258842	2.365287473
0.605305225	0.37646006	0.012352546	0.688645254	1.05968991
0.855211341	0.671669479	0.844337612	0.777027496	2.153713583
0.737026026	0.588876821	0.599008161	0.071651259	1.63297541
0.487548289	0.394007487	0.979661822	0.825163693	1.603359248
0.201582621	0.90801146	0.185556023	0.802826114	1.117134009
0.217797207	0.115174894	0.038787006	0.365117865	0.417020778
0.036179667	0.668176831	0.751335565	0.470801714	1.254669551
0.426229806	0.163185968	0.484366781	0.148031831	0.74508049
0.367770247	0.383275139	0.084960767	0.632901977	0.800720281
0.746264084	0.879813974	0.310241837	0.499886586	1.709679162
0.607905667	0.644240495	0.555659938	0.784543226	1.512071158
0.392293927	0.275440925	0.889047968	0.223967135	1.287822687
0.875976793	0.208448579	0.776263747	0.764396568	1.805123211
0.976477301	0.590105622	0.920778936	0.112929816	2.473342046
0.70595097	0.49028171	0.713622135	0.203352462	1.561864788
0.852605546	0.369800393	0.20023992	0.512002119	1.653590565
0.209341346	0.905468169	0.411515758	0.353345726	1.321906388
0.485086579	0.30673481	0.39099153	0.349260024	0.840326281
0.510289836	0.753242854	0.52435955	0.848440247	1.503806047
0.295606869	0.544874431	0.65467197	0.93830012	1.382397558
0.060905054	0.646427483	0.274591624	0.357094017	0.827640481
0.783121333	0.492881624	0.73556342	0.414922512	1.758946049
0.283539071	0.698352514	0.228769241	0.078540618	0.938508493
0.161713824	0.793059492	0.745432611	0.702778469	1.41038326
0.85500992	0.921263405	0.183769661	0.161216033	1.821605631
0.418159145	0.948028993	0.318970798	0.36794605	1.425279628
0.645735308	0.936929446	0.734062384	0.690843543	2.041668196
0.131831088	0.31697803	0.999437844	0.713210554	1.333617119
0.390303729	0.782096151	0.35711798	0.431037845	1.213733749
0.406178697	0.255536725	0.490940412	0.563645134	0.854079573
0.984742199	0.897435961	0.033983165	0.301584088	1.984957112
0.000779525	0.862237094	0.512405913	0.78248264	1.304053088
0.138095614	0.615968195	0.365736009	0.697324493	0.94167664
0.271236986	0.303028673	0.979027908	0.040870195	1.349270938
0.178258415	0.465831986	0.958632749	0.521615632	1.436970609
0.682561697	0.222655802	0.329059744	0.551870672	1.221719229
0.804005277	0.968316808	0.207321601	0.938434301	1.815494285
0.690561583	0.884160762	0.700268657	0.601146511	1.980186133
0.020633046	0.681201748	0.966649793	0.227305039	1.625559044
0.285297512	0.493509954	0.803614805	0.771685323	1.28160138
0.708280321	0.122596199	0.137775058	0.409811115	1.226832032
0.213218541	0.082535499	0.750864774	0.126050438	0.858299919
0.071925768	0.533959189	0.073586596	0.793756086	0.838221641
0.569610597	0.738803906	0.571036273	0.921992058	1.668332119
0.361148047	0.293750213	0.603569958	0.068499432	0.911296674
0.303706746	0.306365463	0.22344386	0.229921163	0.467058733
0.604031907	0.876784909	0.994488218	0.824592387	2.231295025
0.712005467	0.46983665	0.120632623	0.766882806	1.330512218
0.518583495	0.103024954	0.571717092	0.324202257	0.89954706
0.558262634	0.431840881	0.055791577	0.407770562	0.894012887
0.119314333	0.838483299	0.577579939	0.942837732	1.441364775
0.763812255	0.831690456	0.685332525	0.902011498	2.055405178
0.529862473	0.718279952	0.118713484	0.603261818	1.084303708
0.270857081	0.218991974	0.442962838	0.55122582	0.721594684
0.313839078	0.77460627	0.510397452	0.790686377	1.284538411
0.344150967	0.406404781	0.65171966	0.189710984	1.035021534
0.121430658	0.751005153	0.792471727	0.48215168	1.402367482
0.037518134	0.444577136	0.598237607	0.346602262	0.86560798
0.57626971	0.065506535	0.313549428	0.28641573	0.928896024
0.170035465	0.038542562	0.13440617	0.733785616	0.767878033
0.454220736	0.1386231	0.593735406	0.618886636	0.907508555
0.875020024	0.090038589	0.309421931	0.474116266	1.66853998
0.480457694	0.134108679	0.815269702	0.196419999	1.155444041
0.224443748	0.694431908	0.545006426	0.367076711	1.123276756
0.692343913	0.121502511	0.680424538	0.004459351	1.254357297
0.746599422	0.411170773	0.795407974	0.92349877	1.807957979
0.358832703	0.414713662	0.421062117	0.299176724	0.724443239
0.219606859	0.794144771	0.167666166	0.852696936	1.034075317
0.015290462	0.158415728	0.785502537	0.434536993	0.910172292
0.698638873	0.007088442	0.781377902	0.33419428	1.275012929
0.233865326	0.394987071	0.647859711	0.887000885	1.197590086
0.563252585	0.800581487	0.694960171	0.021737156	1.674207209
0.567871677	0.879613807	0.219084285	0.365562901	1.39480161
0.48615132	0.706050716	0.498419593	0.390478627	1.294303332
0.872115398	0.097061409	0.378985269	0.495256337	1.669485508
0.859959138	0.755158742	0.251231668	0.530938721	1.789208648
0.857541577	0.065886059	0.84150739	0.060649492	1.648362738
0.545142625	0.221191461	0.285760856	0.869978215	1.230366558
0.196287449	0.67739173	0.010009496	0.856578071	0.901887184
0.471626883	0.120010271	0.592944329	0.977395072	1.270986399
0.850961898	0.204162837	0.259873406	0.83723871	1.628154541
0.559565376	0.16900794	0.734286313	0.411457187	1.17149994
0.735752093	0.474189703	0.08197059	0.499384951	1.315952846
0.554115437	0.097431225	0.251947049	0.710958264	1.042549692
0.649131398	0.70470074	0.570598616	0.56700903	1.52817358
0.293817158	0.144165232	0.872579517	0.075171138	1.084703668
0.984632842	0.855163845	0.014790634	0.27280114	1.966783092
0.094146627	0.383734376	0.888628571	0.657696327	1.238489489
0.826652246	0.827981672	0.700037374	0.145958656	2.090953723
0.790447444	0.605584692	0.656777145	0.721951918	1.812988792
0.165257546	0.000170861	0.808499943	0.469394087	0.83594814
0.839975671	0.850930518	0.967934518	0.875350186	2.497138667
0.892436681	0.123602171	0.214540818	0.859551059	1.715397621
0.336395475	0.192841317	0.89195298	0.620138317	1.177120283
0.81383532	0.619656879	0.702653373	0.96103576	2.058767684
0.865332494	0.945081818	0.486144856	0.608937729	2.153328807
0.692578121	0.19734845	0.919245222	0.871883572	1.580321295
0.608453708	0.160633253	0.890468088	0.599776394	1.403722789
0.535472937	0.032700016	0.686090517	0.880299239	1.189465675
0.6243049	0.876542402	0.986555957	0.332200352	2.241070693
0.270756724	0.493381233	0.312395187	0.687955116	0.915394242
0.907033302	0.654369904	0.467161217	0.438706699	2.035438954
0.412604751	0.348757401	0.594886358	0.685774685	1.063488386
0.941799648	0.279770039	0.329977094	0.226505347	1.921103929
0.879508034	0.505737307	0.900296559	0.392401871	2.129144499
0.831774841	0.871173469	0.07934483	0.590303398	1.632145966
0.198782341	0.790545143	0.277782261	0.510559684	1.049658979
0.160629523	0.865720729	0.394688567	0.456237066	1.233212647
0.218864386	0.338390267	0.530725186	0.738899964	0.966393821
0.705909473	0.821394076	0.584886107	0.781938528	1.800124244
0.481656128	0.502894693	0.781558687	0.842686628	1.467720969
0.667264931	0.844222761	0.940107218	0.042007313	2.179009618
0.3231372	0.775114518	0.692519782	0.158376121	1.416314306
0.77772888	0.807477516	0.289934495	0.580176442	1.646455313
0.282913673	0.823275542	0.795569516	0.442446876	1.558288613
0.448138116	0.47140337	0.887562737	0.095233519	1.506790573
0.925027404	0.522568674	0.152560114	0.462756353	1.860426239
0.66164349	0.684024302	0.166999169	0.413907535	1.2360279
0.589622327	0.63733053	0.639023254	0.221707614	1.393946771
0.956668217	0.858934537	0.828719909	0.429318177	2.583698446
0.316412339	0.308919015	0.388404424	0.676748876	0.896851156
0.170780446	0.906755184	0.009706886	0.073392673	0.944722914
0.019491109	0.789932411	0.019815306	0.839421833	0.855454489
0.231792446	0.447356002	0.341304514	0.988229871	1.194642231
0.456046347	0.17429521	0.552049415	0.426495473	0.856247254
0.699470968	0.671648056	0.751138485	0.020527959	1.744898824
0.65622626	0.937909824	0.384984621	0.862850575	1.729623586
0.651830067	0.222864417	0.040775414	0.763655586	1.197625411
0.430279562	0.004792675	0.720810059	0.203461032	0.909405169
0.517663087	0.452499316	0.29680245	0.508904247	0.919941064
0.265354539	0.379552885	0.089411889	0.498597205	0.602946777
0.222225358	0.006519329	0.737922166	0.079218228	0.792117033
0.24825871	0.198909532	0.246666878	0.075493456	0.35895549
0.764534431	0.589823438	0.159289573	0.381712501	1.44300005
0.893653254	0.640008025	0.472062337	0.388145252	1.994393077
0.005249788	0.015177083	0.320383786	0.024390214	0.325273838
0.082363793	0.498078148	0.679140605	0.674243532	1.024189493
0.057212787	0.894325547	0.708949986	0.334265425	1.531630934
0.533204571	0.428701022	0.159207404	0.934664181	1.287223673
0.905925717	0.003322709	0.272929992	0.257304572	1.727533989
0.190070771	0.226536375	0.05766397	0.745193996	0.794383881
0.07802415	0.835097408	0.132107175	0.553158995	0.951507535
0.44158065	0.748421397	0.996664023	0.353013916	1.937582173
0.28996552	0.74802828	0.649642834	0.449195488	1.318059495
0.935317871	0.507282571	0.798414473	0.354420665	2.215159138
0.848647581	0.648162248	0.130122664	0.511270475	1.653190898
0.878725002	0.566647646	0.360500427	0.26998047	1.855159348
0.204705336	0.587639534	0.475432496	0.651465758	0.972752963
0.858924508	0.978819772	0.56957337	0.673948397	2.274080759
0.43435686	0.076739977	0.150210754	0.340136806	0.634549912
0.013571059	0.228536929	0.251261736	0.346178298	0.403785057
0.208521076	0.431231681	0.135620473	0.332840638	0.533196565
0.845654193	0.98571433	0.62450711	0.79438091	2.31643095
0.837674877	0.112000568	0.897964303	0.993057841	1.795329552
0.394407951	0.125943779	0.816027547	0.23046603	1.074358772
0.092641312	0.534111517	0.970079194	0.010605112	1.496792076
0.509501881	0.473149006	0.626817005	0.244016075	1.182987015
0.853890001	0.203954776	0.136445234	0.605995386	1.610846792
0.333043782	0.374351426	0.727566086	0.820373099	1.203656661
0.767456033	0.114810871	0.309090577	0.662164336	1.391931753
0.238714966	0.507926834	0.718472742	0.275474963	1.140389161
0.694618684	0.66889861	0.043020744	0.62071739	1.205890316
0.221603259	0.676325178	0.218035075	0.469410677	0.872895794
0.43908741	0.457014965	0.053139191	0.634765603	0.851848762
0.028577937	0.549007464	0.705868622	0.5701619	1.094212463
0.612816945	0.431703458	0.244131131	0.166674305	1.093753806
0.424226305	0.250130224	0.778561941	0.068402785	1.153271771
0.469960443	0.328929389	0.38260334	0.723068507	1.069780807
0.748755146	0.521557736	0.276608355	0.060447952	1.453656642
0.427724032	0.776810165	0.273004585	0.092248358	1.17183075
0.862409769	0.922499086	0.651165272	0.739418898	2.266949064
0.304613064	0.863593493	0.708889989	0.359909836	1.568575393
0.601328295	0.558965848	0.472834201	0.044508551	1.227222183
0.176481656	0.670041955	0.468409732	0.828130483	1.173130431
0.587547878	0.755385515	0.862611217	0.189212843	1.859427744
0.530313903	0.936603021	0.990812018	0.127287733	2.200042384
0.847171822	0.270774772	0.929184673	0.535095067	1.898484537
0.333541414	0.177207905	0.637528782	0.326411012	0.861753796
0.065957327	0.523577932	0.838640315	0.620138785	1.282084246
0.132779504	0.027716508	0.305754091	0.451043671	0.477148503
