x1	x2	x3	x4	y
0.429482184	0.335754839	0.092125603	0.301760015	0.512587718
0.14625747	0.678398638	0.590801175	0.250496231	0.670074694
0.246362648	0.818530925	0.130040546	0.965329459	0.989373235
0.700840491	0.65522351	0.337864713	0.47886101	1.173322895
0.169528462	0.600671176	0.91550393	0.867198035	1.34117588
0.994696295	0.200821193	0.100684151	0.579900264	1.557580739
0.196116578	0.541948211	0.279477265	0.148738247	0.338114345
0.649159104	0.413551676	0.533760592	0.391572295	1.023787304
0.82821891	0.032278937	0.88332665	0.766767257	1.408270193
0.54548194	0.932365037	0.087778332	0.227941661	0.605364901
0.321607737	0.87042899	0.761266445	0.38520435	1.141808439
0.84999421	0.779495989	0.779050898	0.405020777	1.723795063
0.521056984	0.507435974	0.349354803	0.493504877	0.922491035
0.53423119	0.502598602	0.874344098	0.415831577	1.128797867
0.368203773	0.219622462	0.08371418	0.842753531	0.900437707
0.030881674	0.923851883	0.031537787	0.358820118	0.381259663
0.29345765	0.472026873	0.535369656	0.900443971	1.122429066
0.281561505	0.854510904	0.834883563	0.383725044	1.167071194
0.567646882	0.64117838	0.985433789	0.799851216	1.671314247
0.744218923	0.75277738	0.132666146	0.823057651	1.386958283
0.751306082	0.089120638	0.565932413	0.742939344	1.291352695
0.97253201	0.725389778	0.046035607	0.770120374	1.675433921
0.793317076	0.453050474	0.486356779	0.341824104	1.184902371
0.549316773	0.271791282	0.5292385	0.8180394	1.17539819
0.056097047	0.053649934	0.372920238	0.280078562	0.299585175
0.248968365	0.933725977	0.333712362	0.788946319	1.083192397
0.324713666	0.870983016	0.307076684	0.84903228	1.123538915
0.668317588	0.625506232	0.124095009	0.962767406	1.345046192
0.012970726	0.823155629	0.816283371	0.948638754	1.48471943
0.322148081	0.82035816	0.790400665	0.203312669	0.954105893
0.020248989	0.442704166	0.975107707	0.742566472	1.108275214
0.009148924	0.320831895	0.99443759	0.740723218	0.993952808
0.13474121	0.941465203	0.506653568	0.623184701	1.078776066
0.155729473	0.041751694	0.193829391	0.407723903	0.428865215
0.672472774	0.477068246	0.169324622	0.333252744	0.860117574
0.592224142	0.728053636	0.919868544	0.520852428	1.518062784
0.923289479	0.927441674	0.792218454	0.013681581	1.600881024
0.778996985	0.910912348	0.458495318	0.168696324	1.192382673
0.864384552	0.223395102	0.836702959	0.220493303	1.152787005
0.854655764	0.383646609	0.361917127	0.544376257	1.387169363
0.821485292	0.31831468	0.871226525	0.661044242	1.566103738
0.425744471	0.705915712	0.525681954	0.12571581	0.677730432
0.01364874	0.086623056	0.235319207	0.049189969	0.069740491
0.429948161	0.177797239	0.987836802	0.76955903	1.056308671
0.870327421	0.947996547	0.382430343	0.187257534	1.306177539
0.160652111	0.05752557	0.314347494	0.109816014	0.153487545
0.096004609	0.772079751	0.735718759	0.798104275	1.29328448
0.169622402	0.112351287	0.603126963	0.017122407	0.11365542
0.847473799	0.965907762	0.88859985	0.789214144	2.286317265
0.850693682	0.561724781	0.780007175	0.956568503	1.979047816
0.839068017	0.186220249	0.115883219	0.51215487	1.215671701
0.309244854	0.378350132	0.985966401	0.40593541	0.863551223
0.572353532	0.170980462	0.995310234	0.912065862	1.288537136
0.543882073	0.727837139	0.178574944	0.749599581	1.107126909
0.392083144	0.809426881	0.34536026	0.154971683	0.587625192
0.193054859	0.549203537	0.212640402	0.496809103	0.630675867
0.609679714	0.668709132	0.588208091	0.226465553	0.98958421
0.699958069	0.763078735	0.061473428	0.88822177	1.312801644
0.206681129	0.981353436	0.462095738	0.579803343	1.044055759
0.357894373	0.209434415	0.836501607	0.744192255	0.980658432
0.952821316	0.887734535	0.304330841	0.553719851	1.703888327
0.758600595	0.730480175	0.117443735	0.509075437	1.148635313
0.467784153	0.530606485	0.04168417	0.141890297	0.382354572
0.667080969	0.840773742	0.796015536	0.716108749	1.770720203
0.603514158	0.534183737	0.1145099	0.340752655	0.759595232
0.249504294	0.514819572	0.468350542	0.371352419	0.666244417
0.88782198	0.322137206	0.115956421	0.829753588	1.563346797
0.635238067	0.736278565	0.88523394	0.44170099	1.482783999
0.213386619	0.789134099	0.214397566	0.006674123	0.221396352
0.550093077	0.22113903	0.019431893	0.844441926	1.054500128
0.452280253	0.136628925	0.981961462	0.832106057	1.078072827
0.703919819	0.111061665	0.283922703	0.592317551	1.085321314
0.253271648	0.803880154	0.04053805	0.866000569	0.858478154
0.399251415	0.140492484	0.124164592	0.162567407	0.338698177
0.079212491	0.581337284	0.238953426	0.421572607	0.554383033
0.729742136	0.91164081	0.077516279	0.496761584	1.079771641
0.761099455	0.156542111	0.877199191	0.603216173	1.283884963
0.677905372	0.229149191	0.788283126	0.664354842	1.256741452
0.445706256	0.793307977	0.368566229	0.670235277	1.112210981
0.065072147	0.786870619	0.349621188	0.073026482	0.352302618
0.891176386	0.812596418	0.894488617	0.931032941	2.323290638
0.403132549	0.648958584	0.177031145	0.119932186	0.397046614
0.845350681	0.050502449	0.101472419	0.953318762	1.535083869
0.633539419	0.415271896	0.991231768	0.411976836	1.213424435
0.788665624	0.99177309	0.149905346	0.960366615	1.59006733
0.212606136	0.465404282	0.325815452	0.421576016	0.606036264
0.440216618	0.694953426	0.185366271	0.964456569	1.144350952
0.582372176	0.752832315	0.747772024	0.616904197	1.480617068
0.031420916	0.151794946	0.486235232	0.13200755	0.206419815
0.470806381	0.74067992	0.88448605	0.987767582	1.711578697
0.981659311	0.664658008	0.167031676	0.374948793	1.440898825
0.008577271	0.118401536	0.289693951	0.802133718	0.75321481
0.756514284	0.744957941	0.234368503	0.296024207	1.0386282
0.366513055	0.560034101	0.41307726	0.358188791	0.716247723
0.57675559	0.039477641	0.644361433	0.569817734	0.89756347
0.320323206	0.995133873	0.885424631	0.314116812	1.292699617
0.118709075	0.051889909	0.633832987	0.367581863	0.406341262
0.413460014	0.138206297	0.429608305	0.380602655	0.601803822
0.948592535	0.999628335	0.338285842	0.449412035	1.672423939
0.477507902	0.868229672	0.073470386	0.275502579	0.563833562
0.655491732	0.350796678	0.082792025	0.361804679	0.81267523
0.884383878	0.685624367	0.015912894	0.647173874	1.39597927
0.765580197	0.977570705	0.652046179	0.834053667	1.964195304
0.683430472	0.367379507	0.005110598	0.798528579	1.185284905
0.815606053	0.715645462	0.888203865	0.168985724	1.469034906
0.746721721	0.091482046	0.205759594	0.802668003	1.295628989
0.425938584	0.736153587	0.729320762	0.869671805	1.48243304
0.385531173	0.744700155	0.052883001	0.52524195	0.68943862
0.673105975	0.33576953	0.045290196	0.186451252	0.653651549
0.562486769	0.515520021	0.343824534	0.292641186	0.782121921
0.271997779	0.837147513	0.123167563	0.166345076	0.342671201
0.633333851	0.127143229	0.944814888	0.856973767	1.277103251
0.176805699	0.022287467	0.642003741	0.25185737	0.294772053
0.524273279	0.243680768	0.437446471	0.876784595	1.150145962
0.898796192	0.092871598	0.600835858	0.289181826	1.1488033
0.895526422	0.455075529	0.654374076	0.04909061	1.148828098
0.608194308	0.899034894	0.584622232	0.747055529	1.574977475
0.405330804	0.809881406	0.84610638	0.84919899	1.600290397
0.870758967	0.214419862	0.779169121	0.543054256	1.442043765
0.05838847	0.727711945	0.805474023	0.241022057	0.828257547
0.864291671	0.391362606	0.308722469	0.263995263	1.128761995
0.518472739	0.746309051	0.992063516	0.028758388	1.037954386
0.840309438	0.251244582	0.190309791	0.433986455	1.174425287
0.807111372	0.194423748	0.655878295	0.888416217	1.555021005
0.827133246	0.725135122	0.101880302	0.366759966	1.116619158
0.227356055	0.449111122	0.875036442	0.953818276	1.260309971
0.307610692	0.33538318	0.317632736	0.64168369	0.799698089
0.328272113	0.329196275	0.862606368	0.953701371	1.207292336
0.593451863	0.804076388	0.261279613	0.419919013	0.969960385
0.775647191	0.205404966	0.78387471	0.420620163	1.170966962
0.650649373	0.216556251	0.692139402	0.649269182	1.177836172
0.730476359	0.273951893	0.192334255	0.77623983	1.286887342
0.477046449	0.642096021	0.293129847	0.050769011	0.466538027
0.822268665	0.373305288	0.043592847	0.743741642	1.369445468
0.19913558	0.815970917	0.527280553	0.528581741	0.974209725
0.637154022	0.218723663	0.944849841	0.148857805	0.760934932
0.993530705	0.200659606	0.966917946	0.766139478	1.874483184
0.502446684	0.362335336	0.817138072	0.644956472	1.149694323
0.186652072	0.010999385	0.923151883	0.212327516	0.255728815
0.259746418	0.830484102	0.099993341	0.068497679	0.218955208
0.679107393	0.298937254	0.704129296	0.700715764	1.316442299
0.284108543	0.788415416	0.464658147	0.553838872	0.973017413
0.373725446	0.872543563	0.468886596	0.041138733	0.589921821
0.026182046	0.603381318	0.033687017	0.377308441	0.389431189
0.998842759	0.010275973	0.80217569	0.833054185	1.745919116
0.769277627	0.296849023	0.108810602	0.166337269	0.789659679
0.497611719	0.428793074	0.911680619	0.6620272	1.253256821
0.738601437	0.607986552	0.447627304	0.198594271	1.014974891
0.859653483	0.503801883	0.447063408	0.414527518	1.366993007
0.054348266	0.443820463	0.433047351	0.087105615	0.282144516
0.176664821	0.915954761	0.380236276	0.536374204	0.890512429
0.345198875	0.200755275	0.444505164	0.619678378	0.789172389
0.900570334	0.520272751	0.72548969	0.953655463	2.00401583
0.04447947	0.562794123	0.436598619	0.609303107	0.819989674
0.134451771	0.958601431	0.958767621	0.58029539	1.485424288
0.428869948	0.307784826	0.985993907	0.506966071	0.972930555
0.367967083	0.028308145	0.186967317	0.539234276	0.654171545
0.308355182	0.403785433	0.302524811	0.804460941	0.93769494
0.081936434	0.790062734	0.118175818	0.794311862	0.813461432
0.56851791	0.224244844	0.690269278	0.737486364	1.150431482
0.795413493	0.767937974	0.428169333	0.483836021	1.426668415
0.604151028	0.182316973	0.683168864	0.217191917	0.705040109
0.128838606	0.0067803	0.348470059	0.858017503	0.775509737
0.545079621	0.178345878	0.082594709	0.483035921	0.776312109
0.954373193	0.444222212	0.620369716	0.822788442	1.919455518
0.4804781	0.670183805	0.994781888	0.569224522	1.436524926
0.652381171	0.847660359	0.670074678	0.051280556	1.044855018
0.594095808	0.518774215	0.543233006	0.191173794	0.82477654
0.046429354	0.521403251	0.330405097	0.040923452	0.215342007
0.138398683	0.008285729	0.997382509	0.885479384	0.801636723
0.858249395	0.84462709	0.877893786	0.162332826	1.639705698
0.871466385	0.810024556	0.040119977	0.864897961	1.552980899
0.356631681	0.305422744	0.176884041	0.134768569	0.315571547
0.370739285	0.862472027	0.5430207	0.367124051	0.964720396
0.176883265	0.995418887	0.613412241	0.381308553	1.014025179
0.472089005	0.215686645	0.909324728	0.034477294	0.453467693
0.148233687	0.131059763	0.843667627	0.197067184	0.328338231
0.52040866	0.448259	0.810237311	0.606350624	1.203893788
0.028825503	0.504258033	0.584820135	0.332832838	0.62245287
0.278133911	0.299373464	0.104950097	0.82696716	0.844658937
0.984034542	0.498324433	0.274628259	0.237344958	1.3403008
0.684544444	0.281126051	0.717843679	0.695637598	1.311280673
0.399467031	0.872558824	0.496821139	0.506120231	1.077867111
0.026807228	0.418462509	0.151568004	0.394963914	0.448919036
0.119133684	0.687824254	0.45163084	0.499831892	0.804113483
0.283970907	0.154306632	0.512545611	0.608652954	0.7314915
0.421768761	0.291831096	0.578892214	0.243580952	0.588007046
0.675880252	0.865016072	0.765380062	0.522443576	1.617879405
0.345512157	0.564013558	0.969267195	0.444499458	1.096064522
0.146040695	0.803280249	0.885685523	0.503651263	1.215408192
0.784070095	0.826944793	0.273858026	0.031020427	0.872246834
0.141881098	0.823138666	0.874070164	0.29677115	1.032045227
0.738466158	0.684054527	0.578856394	0.762201242	1.631816918
0.725860545	0.288522217	0.235586203	0.242397996	0.834876591
0.996228758	0.291971699	0.040285726	0.955940755	1.821090797
0.00027142	0.885819329	0.305369746	0.091420096	0.361795304
0.653643685	0.97417007	0.328378985	0.223243047	0.968540397
0.31369194	0.595801295	0.252576233	0.651617519	0.855361174
0.713179063	0.665522716	0.94391761	0.329133358	1.460046015
0.373575906	0.619712455	0.879639069	0.030862805	0.71554015
0.793510939	0.443000252	0.48310899	0.342611999	1.17962544
0.154288863	0.101085134	0.343523251	0.573351355	0.600980669
0.05996145	0.293198752	0.686627527	0.532429778	0.712541986
0.922256617	0.331899364	0.681791361	0.608741729	1.648679054
0.125920392	0.042410865	0.253800513	0.236118525	0.260550466
0.256870224	0.649219534	0.959082992	0.819338204	1.419331904
0.260289579	0.325569123	0.136166472	0.23717069	0.347035726
0.851772347	0.328364619	0.072432073	0.031243771	0.78053895
0.191166099	0.440959628	0.154404035	0.524013743	0.604989752
0.492519067	0.673180357	0.008531442	0.9124701	1.039335574
0.39491097	0.217935111	0.621388775	0.346385846	0.630877644
0.991784189	0.902634802	0.515150003	0.184641585	1.63222242
0.732555954	0.344704087	0.401090935	0.477230728	1.134216989
0.087672768	0.423872566	0.24635904	0.520573002	0.609488671
0.589467779	0.04176855	0.437489573	0.673652375	0.989590217
0.528650926	0.323464435	0.285595369	0.797613209	1.087542902
0.419080493	0.254446191	0.683140459	0.699543686	0.993319559
0.564939628	0.68075843	0.279142569	0.883517997	1.282161042
0.658580525	0.505722759	0.046923217	0.274825997	0.728837915
0.033090859	0.061445877	0.010763031	0.409795833	0.400178422
0.867437863	0.257049076	0.538993565	0.613494476	1.46672444
0.601702108	0.177601209	0.474432276	0.529452468	0.951366023
0.028834988	0.71993689	0.016162105	0.415209017	0.415848348
0.318104122	0.562861537	0.131630405	0.980173676	1.005874023
0.833765405	0.168200104	0.428435489	0.473366329	1.223112669
0.296290874	0.455104464	0.775668298	0.074664071	0.515393105
0.66802079	0.499626682	0.301822271	0.243610993	0.8382588
0.328467021	0.730741921	0.898771761	0.917372495	1.558667868
0.431253451	0.191747784	0.429392558	0.658665621	0.880376767
0.122012206	0.647045467	0.146074289	0.087032996	0.196326847
0.455276067	0.358747204	0.640392783	0.751684596	1.11988581
0.389965009	0.121520428	0.343082348	0.663916368	0.809970264
0.922350184	0.291579739	0.452221171	0.117801464	1.100117586
0.945412947	0.04246984	0.815338447	0.363998743	1.284446751
0.996337706	0.888882183	0.291101981	0.333503504	1.578799684
0.800533245	0.533938303	0.711875539	0.709956031	1.67275152
0.368884186	0.32798496	0.766648195	0.315138585	0.697472855
0.321997062	0.327566723	0.724552888	0.436288914	0.763600452
0.066738995	0.618986366	0.760290824	0.061819312	0.536843693
0.769500944	0.349018938	0.416602299	0.151316198	0.888273215
0.133951102	0.559573165	0.583638615	0.909816773	1.133922676
0.186339661	0.611402455	0.384375484	0.546212874	0.789185454
0.504062424	0.028610565	0.757592043	0.691309666	0.913300775
0.173590141	0.622613037	0.827745792	0.040329132	0.585817059
0.08301051	0.820024147	0.42300691	0.30670323	0.655683986
0.690397343	0.50791636	0.146290356	0.785692721	1.258266791
0.338716449	0.283831206	0.885050281	0.129637863	0.495208773
0.361844688	0.921552724	0.792661821	0.697281664	1.503547451
0.259157523	0.069799881	0.21929815	0.727213788	0.747260442
0.65060539	0.008826867	0.202730187	0.183997635	0.608038026
0.107489628	0.21682754	0.439134477	0.801542541	0.825200404
0.485268981	0.382834644	0.196632988	0.39958545	0.699800388
0.081611852	0.902373517	0.947775682	0.712174746	1.515389643
0.682410592	0.421150464	0.360463262	0.714657599	1.272852319
0.757073795	0.720194195	0.354099304	0.585680959	1.380947972
0.36070881	0.791564933	0.932372145	0.62355105	1.452065554
0.192716729	0.553347416	0.527622836	0.535832421	0.839655439
0.305126534	0.761488911	0.882792544	0.140975495	0.905847934
0.563198868	0.167543753	0.063144893	0.842592093	1.07414324
0.079406314	0.417223719	0.154466758	0.763352882	0.762100416
0.880850038	0.67583973	0.016054202	0.749075052	1.467708552
0.751330198	0.477375624	0.651441504	0.997892198	1.715809627
0.714515123	0.015081715	0.817366067	0.240047	0.760607422
0.656418788	0.617635503	0.342687134	0.94575278	1.453479006
0.094593226	0.23548436	0.383679902	0.027825009	0.127119914
0.350332823	0.822090853	0.139461831	0.968939602	1.06166919
0.79516854	0.750402135	0.340059002	0.168445098	1.055123666
0.785473375	0.817035976	0.530302545	0.559544257	1.581044692
0.309993969	0.07062115	0.787682278	0.166213974	0.317172985
0.656768942	0.955261658	0.417274688	0.74983618	1.511470838
0.868353249	0.227528152	0.63422798	0.926645557	1.69795212
0.693106105	0.486977772	0.954489026	0.978818717	1.775049803
0.48494227	0.318276141	0.908765614	0.705217923	1.172607205
0.459070118	0.33592119	0.773740168	0.220222922	0.689108258
0.591629373	0.617193191	0.861329639	0.313339106	1.189868976
0.773399516	0.715942009	0.698932505	0.737342816	1.770865239
0.138384606	0.057961092	0.151432741	0.451623406	0.464354257
0.441233525	0.261999715	0.983590131	0.996878929	1.292167925
0.058875218	0.36670169	0.647203408	0.113019756	0.353576176
0.113762542	0.01534601	0.925258917	0.889310812	0.803778729
0.68943958	0.502739144	0.271806403	0.398164675	0.999701894
0.350412575	0.255751929	0.551770195	0.234442167	0.496205713
0.383717248	0.638725242	0.949189648	0.678718256	1.381306173
0.091171555	0.116190756	0.702332607	0.564372899	0.624802878
0.536562754	0.50067752	0.074850349	0.812144874	1.05113987
0.223649507	0.797009814	0.45373152	0.64835615	1.015524523
0.758909813	0.864404679	0.5828604	0.685804646	1.713067301
0.456075165	0.571701313	0.273101761	0.089457169	0.453475094
0.093136365	0.91555371	0.694960214	0.049407541	0.694335227
0.581616423	0.239180751	0.128610625	0.887586659	1.144589349
0.915104407	0.891982804	0.530646181	0.420804156	1.719237932
0.632715944	0.524193489	0.031147554	0.139916049	0.556116795
0.103689526	0.280630246	0.174252217	0.781679896	0.764124647
0.902643682	0.850642984	0.592027821	0.198275082	1.515348431
0.166214982	0.114413812	0.570688513	0.562156001	0.625933713
0.801964841	0.885463959	0.667727499	0.528301506	1.73846338
0.416314938	0.324631952	0.390879511	0.355157202	0.647947867
0.160660085	0.321776563	0.82637787	0.667450961	0.910706673
0.539454916	0.51270222	0.748906758	0.837478176	1.417935293
0.496987168	0.656197828	0.923815169	0.529299685	1.358130733
0.417749961	0.072259999	0.282986811	0.877582353	0.964159878
0.564754266	0.427092157	0.775542319	0.113843324	0.763773
0.35986732	0.432414041	0.562075697	0.087448359	0.459890857
0.306080047	0.124481724	0.191829052	0.640157025	0.71488559
0.660166134	0.25495883	0.194609516	0.74778433	1.165452646
0.636882356	0.0161855	0.036233878	0.924763129	1.204683782
0.330222855	0.100916936	0.049904002	0.705953961	0.762843376
0.991801215	0.317662477	0.481280278	0.000840877	1.137395212
0.588573793	0.401588769	0.183824819	0.03989438	0.460124891
0.207200949	0.105202855	0.36535163	0.044052098	0.125406119
0.471653836	0.759370102	0.478873915	0.381206366	0.958140384
0.797999939	0.927738281	0.229749651	0.351531685	1.194287675
0.287545733	0.629420462	0.94996013	0.93383326	1.484512591
0.700197028	0.532351108	0.837090275	0.16534134	1.100490839
0.148478083	0.192964145	0.028065359	0.307047009	0.329706427
0.254532375	0.657936418	0.351681811	0.773471619	0.994794352
0.318398102	0.083285476	0.345804183	0.073749033	0.203860016
0.028063557	0.859778343	0.698895219	0.259779388	0.858549885
0.861073595	0.933809798	0.737592162	0.249941519	1.677565819
0.231368522	0.470849716	0.073737098	0.668650869	0.708178429
0.391472432	0.323107492	0.896069711	0.35077657	0.786404695
0.246344473	0.683126731	0.550141656	0.758947399	1.124660171
0.818267842	0.008568552	0.797393909	0.883010039	1.449048006
0.29879917	0.542415554	0.749741403	0.09077554	0.586603265
0.458204978	0.081241356	0.47770943	0.177709011	0.425536695
0.525504354	0.358525581	0.08439728	0.957822541	1.124354221
0.182689906	0.328842485	0.362151169	0.701089856	0.797517165
0.437364156	0.4629975	0.153903796	0.787623639	0.971223156
0.662229752	0.667664725	0.23236189	0.706110391	1.242567198
0.25871063	0.565193574	0.46568887	0.136735897	0.466445757
0.753654234	0.819941381	0.860685688	0.812773225	1.999903037
0.45325792	0.119623674	0.729334424	0.86791033	1.0556682
0.769934646	0.186886806	0.570884364	0.744169481	1.376851186
0.286602943	0.884295941	0.626968486	0.877344419	1.405611092
0.104973091	0.333554033	0.723646463	0.06719628	0.319540268
0.586565069	0.552233168	0.513476661	0.222799829	0.848578535
0.015219008	0.491999285	0.880418661	0.390523424	0.814069453
0.405295155	0.171214195	0.467535365	0.594973124	0.804799351
0.29794116	0.760744556	0.362184824	0.307522026	0.666996912
0.418250662	0.732159608	0.234127933	0.907122811	1.134087244
0.93472378	0.371540224	0.118090542	0.467986741	1.368674343
0.036625873	0.709728342	0.124893539	0.018944811	0.108925617
0.736650777	0.762254953	0.505501904	0.160436593	1.087724905
0.590230126	0.643181696	0.449902924	0.754185451	1.322436156
0.890262215	0.099391352	0.149286869	0.0568184	0.864192469
0.63179157	0.652593163	0.875355278	0.657644123	1.581665485
0.632766767	0.684918112	0.449234115	0.162504188	0.869872271
0.017275963	0.368902313	0.494680975	0.499241805	0.661547437
0.543535131	0.398257171	0.270734431	0.869369356	1.167174496
0.493832399	0.130880875	0.373692735	0.022889938	0.31566761
0.101948689	0.750359297	0.423651276	0.177179178	0.504537826
0.802972872	0.309293269	0.05217654	0.051001405	0.711882583
0.046574194	0.849691585	0.133940286	0.634622533	0.708850674
0.584396692	0.243527379	0.138599391	0.388902989	0.754445791
0.010594649	0.350991417	0.498959341	0.351690835	0.519728333
0.164916051	0.524549693	0.348179765	0.564460054	0.744794598
0.661798494	0.182574287	0.968686905	0.520813461	1.112420478
0.348067491	0.280495826	0.794629134	0.828839776	1.081189001
0.353860122	0.979478903	0.821471962	0.581938628	1.479475938
0.315101608	0.81348327	0.993633614	0.533145926	1.415838507
0.095978404	0.408714973	0.127239717	0.126156862	0.187039117
0.748727445	0.694853267	0.382087984	0.262810094	1.085883051
0.374638441	0.264361071	0.699182358	0.283533731	0.604940586
0.424764455	0.079398657	0.129903288	0.312291491	0.497979086
0.867951056	0.922087191	0.1313457	0.852196121	1.627179218
0.803036519	0.837263293	0.134445783	0.407262811	1.153531674
0.024374442	0.63496236	0.502261283	0.584955349	0.871673279
0.003384447	0.708508706	0.059118286	0.935753369	0.846943489
0.329311696	0.858856815	0.19115117	0.086741837	0.359250779
0.283331977	0.852778912	0.215947267	0.045031596	0.309448662
0.822893478	0.757819985	0.429941299	0.537272386	1.514766369
0.384161831	0.588207796	0.209756627	0.825087794	1.005568149
0.187111117	0.523500244	0.257005975	0.265517262	0.4319617
0.06990429	0.269417251	0.300211091	0.970538176	0.910958481
0.020670654	0.835034244	0.476763854	0.006683543	0.405224913
0.034401664	0.267678309	0.772608283	0.005288437	0.213282366
